ID,Name,Lat,Lon
KEZS0,Shawano,44.7873,-88.56
KEZZ0,Cameron,39.7276,-94.2764
KF000,Bonham / White Shed,33.6131,-96.1793
KF010,Quanah,34.2771,-99.7593
KF020,Hardin,45.725,-107.6006
KF050,Vernon / Hinds,34.2257,-99.2837
KF060,Wellington,34.8456,-100.1959
KF080,Eufaula / Carters Corner,35.2959,-95.6253
KF090,Olustee,34.5126,-99.4295
KF130,Punta Gorda / Shell Creek Resort Mobile Home Park,26.9686,-81.9163
KF140,Wichita Falls / Pleasant Valley,33.9477,-98.6167
KF170,Center / North Jericho,31.8316,-94.1564
KF210,Memphis,34.7396,-100.5297
KF220,Perry / Black Bear,36.3856,-97.2772
KF230,Ranger,32.4526,-98.6828
KF240,Minden / Gilark,32.646,-93.2981
KF250,Brownsville / Aero Pines Mobile Home Park,39.4552,-121.2916
KF310,Kingston / New Woodville,33.9911,-96.6427
KF320,Healdton,34.2493,-97.4739
KF340,Firebaugh,36.86,-120.4645
KF350,Graford / Bunger,32.9233,-98.4369
KF360,Cordell,35.2976,-98.9674
KF370,Carrizozo,33.6489,-105.8957
KF410,Ennis,32.3297,-96.6639
KF430,El Dorado,33.1912,-92.6632
KF440,Athens / Virginia Hill,32.1638,-95.8284
KF450,West Palm Beach / Delta,26.8459,-80.2224
KF460,Rockwall,32.9306,-96.4355
KF470,Apalachicola / Saint George Island,29.6446,-84.9156
KF490,Slaton / Posey,33.4848,-101.6607
KF500,Whitney / Woodland Hills,31.9252,-97.3647
KF510,Winnsboro,32.9388,-95.2789
KF530,Mount Vernon,33.2153,-95.2372
KF560,Stamford / Avoca,32.9091,-99.736
KF570,Winter Haven / Cypress Shores West Mobile Home Park,28.0575,-81.7628
KF680,Anadarko,35.0522,-98.2641
KF690,Dallas / Hebron,33.0235,-96.8369
KF700,Murrieta/Temecula / Murrieta Hot Springs (Historical),33.5742,-117.1285
KF720,Franklin / Bruceville,38.3039,-121.4293
KF750,Knox City,33.4382,-99.8129
KF780,Weatherford / Buckner,32.5729,-97.8725
KF810,Okemah,35.4309,-96.2839
KF820,Lubbock / Woodrow,33.4856,-101.8127
KF830,Abernathy,33.8459,-101.7629
KF850,Morton,33.7293,-102.7338
KF860,Columbia / Bellevue,32.1222,-92.0545
KF870,Farmerville / Moselys Bluff,32.725,-92.3372
KF880,Jonesboro / Evergreen,32.202,-92.7329
KF890,Winnsboro,32.153,-91.6986
KF920,Kingfisher,35.8751,-97.9525
KF950,Blountstown / Leonards (Historical),30.4869,-85.114
KF970,Seagraves,32.9546,-102.5409
KF980,Plains,33.2173,-102.8301
KF990,Holdenville,35.0859,-96.4167
KFA10,Tavares / Lake Dora Mobile Home Park,28.7954,-81.7212
KFAF0,Fort Eustis / Hoopes Landing,37.1325,-76.6088
KFAM0,Farmington,37.761,-90.4286
KFAQ0,Fitiuta Village / Maia,-14.2161,-169.4235
KFAY0,Fayetteville / Tanglewood Estates,34.9912,-78.8803
KFBL0,Faribault,44.3275,-93.3107
KFBR0,Fort Bridger / Carter,41.3934,-110.4061
KFBY0,Fairbury,40.183,-97.1693
KFCH0,Fresno / West Park,36.7321,-119.8203
KFCI0,Richmond / Robinwood,37.4064,-77.5248
KFCM0,Minneapolis / Eden Prairie,44.8275,-93.4586
KFCT0,Yakima / Pomona Heights,46.6665,-120.454
KFCY0,Forrest City / Heustess,34.942,-90.775
KFDK0,Frederick / Olacin,39.4176,-77.3743
KFDR0,Frederick,34.3667,-98.9833
KFDW0,Winnsboro / Rion,34.3155,-81.1088
KFDY0,Findlay / West Park,41.012,-83.6686
KFEP0,Freeport / South Freeport,42.2462,-89.582
KFES0,Festus / Crystal City,38.1949,-90.3854
KFET0,Fremont / Midway Trailer Court,41.4491,-96.5202
KFEW0,Cheyenne F E Warren / Warren Air Force Base,41.1333,-104.8672
KFFA0,Kill Devil Hills / Croatan Shores,36.0182,-75.6713
KFFL0,Fairfield / Maharishi Vedic City,41.0558,-91.9809
KFFM0,Fergus Falls / French,46.2844,-96.1567
KNFL0,Fallon / Fallon Station,39.4178,-118.6986
KFFT0,Frankfort / Choateville,38.182,-84.9061
KFFX0,Fremont Muni / Reeman,43.4393,-85.9949
KFFZ0,Mesa / Apache Wells,33.4608,-111.7283
KFGN0,Flag Island / Penasse,49.3183,-94.9028
KFGU0,Collegedale / Paradise Mobile Home Park,35.0431,-85.0219
KFGX0,Flemingsburg / Marshall,38.5418,-83.7434
KFHB0,Fernandina Beach / Amelia Island,30.6118,-81.4612
KFHK0,Fort Rucker/Ozark / Kelly,31.3168,-85.6666
72798,Argyle,48.51,-123.02
KFIG0,Clearfield / Kerr Addition,41.0486,-78.4131
KFIT0,Fitchburg / West Leominster,42.5541,-71.759
KFKA0,Preston / Carimona,43.6767,-92.1797
KFKL0,Franklin / Mapledale,41.3779,-79.8604
KFKN0,Franklin / Lees Mill,36.6981,-76.9038
KFKR0,Frankfort / Jefferson,40.2734,-86.5622
72034,Frankfort / Elberta,44.6252,-86.2008
KFLD0,Fond Du Lac / Fond Du Lac,43.7712,-88.4884
KFLG0,Flagstaff / Fort Tuthill,35.1403,-111.6693
74783,Fort Lauderdale,26.0726,-80.1527
KFLO0,Florence / Malibu,34.1854,-79.7239
KFLP0,Flippin,36.2909,-92.5903
72441,Fort Leavenworth / Beverly,39.3683,-94.9147
KFLX0,Fallon,39.4991,-118.7488
KFLY0,Colorado Springs / Falcon,38.9457,-104.5699
KFME0,Fort Meade / Ft Meade / Portland Station (Historical),39.0854,-76.7594
KFMM0,Fort Morgan / Saddle Ridge,40.334,-103.8041
KFMN0,Farmington,36.7413,-108.2299
KFMY0,Fort Myers / Page Park,26.5866,-81.8632
KFMZ0,Fairmont / Sawyer (Historical),40.5861,-97.5731
KFNB0,Falls City,40.0788,-95.592
KFNL0,Fort Collins / Redmond,40.4518,-105.0113
KFOA0,Flora,38.665,-88.4531
KFOK0,Westhampton Beach / Suffolk Pines,40.8437,-72.6318
KFOM0,Fillmore,38.9581,-112.3631
KFOT0,Fortuna / Alton,40.5539,-124.1327
KFOZ0,Bigfork,47.7828,-93.6502
KFPK0,Charlotte / Meadows Mobile Home Park,42.5745,-84.8114
KFPR0,Fort Pierce / Lakewood Park,27.4975,-80.3726
KFQD0,Rutherfordton / Mount Vernon,35.4282,-81.9351
KFRG0,Farmingdale / East Farmingdale,40.7288,-73.4134
KFRH0,French Lick / Norton,38.5062,-86.6369
KFRM0,Fairmont / Fairmont Estates,43.6439,-94.4156
KLBX0,Angleton / Snipe,29.1086,-95.4621
KFRR0,Front Royal / Mineral Springs,38.9175,-78.2535
KFSE0,Fosston,47.5928,-95.7735
KFSK0,Fort Scott / Ronald,37.7984,-94.7694
KFSO0,Highgate / Swanton,44.9403,-73.0975
KFST0,Fort Stockton / Little Mexico Colonia,30.9153,-102.9128
KFSU0,Fort Sumner,34.4834,-104.2172
KFSW0,Fort Madison / Summit (Historical),40.6593,-91.3268
KFTG0,Denver / Manila,39.7852,-104.5431
KFTN0,Carrizo Springs / Rancho Cerrito Prieta,28.2086,-100.0188
KFTT0,Fulton,38.8381,-92.0026
74739,Fort Worth / Sansom Park,32.8198,-97.3624
KFTY0,Atlanta / Carroll Heights,33.7791,-84.5214
KFUL0,Fullerton / Fuller Park,33.872,-117.9798
KFVE0,Frenchville / Saint Agatha,47.2855,-68.3127
KFVX0,Farmville / Reeds,37.3575,-78.4378
KFWB0,Branson West,36.6985,-93.4022
KFWC0,Fairfield / Boyleston,38.3786,-88.4127
74000,Lewisburg,41.2,-74.62
KFWQ0,Monongahela / Wilko Hill,40.2097,-79.8314
KFWS0,Fort Worth / Oak Grove,32.5652,-97.3081
KFWZ0,South Pass / Atlantic City,42.5167,-108.7833
KFXE0,Fort Lauderdale / Twin Lakes (Historical),26.1973,-80.1707
KFXY0,Forest City,43.2348,-93.6241
KFYE0,Somerville / Powers,35.2077,-89.3945
KFYG0,Washington / Dutzow,38.5876,-90.9938
KFYJ0,West Point / Brookeshire,37.5214,-76.7627
KFYV0,Fayetteville / Greenland,36.0051,-94.1701
KFZG0,Fitzgerald,31.6839,-83.2709
KFZI0,Fostoria / Fostoria Mobile Estates,41.1908,-83.3931
KFZY0,Fulton / Volney,43.3508,-76.3881
KG050,Finleyville / Hackett,40.2459,-80.0123
KGA20,Williamson,33.1835,-84.3716
KGAB0,Gabbs / Downeyville (Historical),38.9241,-117.959
KGAD0,Gadsden / Siberton,33.9726,-86.0891
KGAF0,Grafton,48.4047,-97.3709
KGAO0,Galliano / J And K Mobile Park,29.4411,-90.2611
KGAS0,Gallipolis / Kanauga,38.8341,-82.1634
KGBD0,Great Bend / Anchorway,38.3443,-98.8592
KGBR0,Great Barrington / Egremont Plain,42.1842,-73.4032
KGCD0,John Day,44.4029,-118.9679
KGCK0,Garden City / Mansfield,37.9275,-100.7244
KGCM0,Claremore / Harmony Star,36.2927,-95.4796
KGCT0,Guthrie Center,41.687,-94.4351
KGCY0,Greeneville / Bradburn Hill,36.193,-82.8151
KGDB0,Granite Falls / Lorne,44.7533,-95.556
KGDJ0,Granbury,32.4444,-97.8169
KGDM0,Gardner / Olde English Village,42.5499,-72.016
KK340,Gardner,38.8069,-94.9562
KGDV0,Glendive / Landtsheim (Historical),47.1387,-104.8072
KGDW0,Gladwin,43.9706,-84.475
KGDY0,Grundy / Vansant,37.2324,-82.125
KGED0,Georgetown / Rogers Development,38.6879,-75.3583
KGEO0,Georgetown / Eastland Mobile Home Park,38.8819,-83.8827
KGEU0,Glendale / Country Greens At Villa De Paz,33.5269,-112.2951
KGEV0,Jefferson / Nathans Creek,36.4324,-81.4197
KGEZ0,Shelbyville / Candleglo Village,39.5831,-85.8048
KGFA0,Great Falls / Malmstrom Air Force Base,47.5047,-111.1873
KGFD0,Greenfield / Riley,39.7903,-85.7361
KGFK0,Grand Forks / Powell,47.9473,-97.1738
72522,Glens Falls / Dix Mobile Home Park,43.3412,-73.6103
KGFZ0,Greenfield / Lemont (Historical),41.3272,-94.4452
KGGE0,Georgetown / White Hall Estates,33.3114,-79.3203
KGGF0,Grant / Triple C Trailer Court,40.8707,-101.7339
KGGI0,Grinnel / Westfield,41.7099,-92.736
KGGP0,Logansport,40.7113,-86.3727
KGGV0,Kwigillingok,59.8765,-163.1685
KGHG0,Marshfield Municipal Airport / Fieldston,42.0983,-70.6721
KGHM0,Centerville / Fairfield,35.8374,-87.4454
KGHW0,Glenwood / Pine Hill Park,45.6439,-95.3204
KGIC0,Grangeville,45.9426,-116.1234
74793,Gifford,27.6561,-80.4181
KGJK0,Port Meadville / Onspaugh Corners,41.6265,-80.2147
KGKJ0,Meadville / Onspaugh Corners,41.6265,-80.2147
KGKT0,Sevierville / Cherokee Hills,35.8578,-83.5287
KGKY0,Arlington / Southland Acres,32.6639,-97.0943
KGLE0,Gainesville / Lindsay,33.6522,-97.1973
74768,Greenville / Brighton,33.4829,-90.9856
KGLR0,Gaylord / Nottingham Forest Mobile Home Park,45.0136,-84.7036
KGLW0,Glasgow / Oil City,37.0318,-85.9537
KGLY0,Clinton / Alberta,38.3566,-93.6842
KGMJ0,Grove,36.6068,-94.7386
KGMU0,Greenville / Woods (Historical),34.8479,-82.35
KGNA0,Grand Marais,47.7472,-90.3444
KGNB0,Granby,40.09,-105.9165
KGNF0,Grenada / Riverdale,33.8325,-89.7982
72586,Gooding / Fuller,42.9172,-114.7652
KGNI0,Grand Isle,29.2627,-89.9612
KK680,Garnett,38.2774,-95.2152
KGNT0,Grants-Milan,35.1673,-107.9021
74756,Gainesville / Brittany Estates Mobile Home Park,29.6901,-82.2718
KGOK0,Guthrie,35.8513,-97.4161
KGON0,Groton / Midway,41.3301,-72.0451
KGOO0,Grass Valley / Forest Knolls,39.224,-121.0031
KGOP0,Gatesville,31.4213,-97.797
KGOV0,Grayling,44.6803,-84.7289
KGPH0,Mosby,39.3325,-94.3096
KGPM0,Grand Prairie / Florence Hill,32.6988,-97.0469
74757,Gulfport / Kathy Mobile Park,30.4073,-89.0701
KGPZ0,Grand Rapids / Country Acres Mobile Home Park,47.2093,-93.5099
KGQQ0,Galion / Riblet (Historical),40.7534,-82.7238
KGRD0,Greenwood / Windtree,34.2487,-82.1591
KGRE0,Greenville / Dudleyville,38.8362,-89.3784
KGRK0,Killeen / Fort Hood / Montague Village,31.0673,-97.8289
KGRN0,Gordon / Clark Trailer Court,42.806,-102.1753
KGWO0,Greenwood / Valley Hill,33.4943,-90.0847
KGSB0,Goldsboro / Sandy Springs,35.3394,-77.9606
KGSH0,Goshen / Bainter Town,41.5263,-85.7942
KGSZ0,Granite Mountain / Haycock,65.4021,-161.2815
KGTE0,Gothenburg,40.9255,-100.1466
KGTG0,Grantsburg,45.7981,-92.6643
KGTR0,Columbus / Billups,33.4503,-88.5914
KGTU0,Georgetown / Serenada,30.6788,-97.6794
KGUC0,Gunnison,38.5339,-106.933
KMXF0,Montgomery / Brickdale Estates,32.3792,-86.3625
KGUP0,Gallup / Allison,35.5111,-108.7893
KGUY0,Guymon,36.6851,-101.5078
KGVE0,Gordonsville,38.156,-78.1658
KGVL0,Gainesville / Westside,34.2726,-83.8302
KGVQ0,Buffalo / Daws,43.0318,-78.1697
KGVT0,Greenville / Center Point,33.0678,-96.0653
KGWB0,Auburn / Saint Johns,41.3072,-85.0644
KGWR0,Gwinner,46.2187,-97.6435
74694,Stoney Creek,35.47,-77.97
KGXA0,Palmdale / El Mirage,34.5666,-117.6704
KGXF0,Gila Bend,32.8875,-112.7199
KGXY0,Greeley / Cloverly,40.4374,-104.6332
KGYB0,Giddings,30.1693,-96.98
KGYH0,Greenville / Holly Springs,34.7583,-82.3764
KGYI0,Sherman / Pottsboro,33.7141,-96.6737
KGYL0,Glencoe / Plato,44.756,-94.0812
KGYR0,Phoenix / Litchfield Junction,33.4237,-112.3745
KGYY0,Gary / Clarke Junction,41.6163,-87.4128
KGZL0,Stigler,35.2891,-95.0939
KGZQ0,Guzman Ranch This Database Is Copyright 1996-2010 Weather Graphics Technologies / Flat Rock,31.2804,-101.8631
KGZS0,Pulaski / Green Field,35.1537,-87.0568
KH040,Vinita,36.6164,-95.1514
KH050,Wilburton / Bowers,34.92,-95.394
KH070,Highland / Pierron,38.7792,-89.6405
KH110,Sunbury / Wolverton,40.9131,-76.733
KH190,Bowling Green / Tarrants,39.3699,-91.2193
KH210,Camdenton / Hugo,37.974,-92.6912
KH270,Gainesville,36.6126,-92.3999
KH280,Port Of Del Bonita,49,-112.7926
KH340,Huntsville,36.0782,-93.7548
KH350,Clarksville,35.4707,-93.4272
KH370,Herlong / Patton Village,40.1387,-120.18
KH430,Haverstraw / Samsondale,41.2109,-73.9693
KSRE0,Seminole,35.2747,-96.6752
KH470,Hyampom,40.6256,-123.4685
KH490,Columbia / Millstadt Junction,38.4523,-90.2361
KH570,Bismarck,37.7588,-90.6168
KH580,Seymour / Waldo,37.1847,-92.7376
KH630,Alma / Taylor Manor Trailer Court,40.0431,-99.2509
KH660,Nowata,36.7209,-95.6253
KH680,Wagoner,35.9626,-95.3419
KH700,Stratford,36.3456,-102.0493
KH710,Pryor / Lusta,36.2254,-95.3301
KH760,Pawhuska,36.6717,-96.4056
KH790,Eldon,38.3606,-92.5714
KH800,Hale,44.3647,-83.7627
KH880,Fredericktown / Mine La Motte,37.6058,-90.2873
KH960,Benton / West City,38.0068,-88.9344
KH970,Pawnee,36.3834,-96.8103
KHAB0,Marion County Rankin Fite / Hamilton,34.1169,-87.9982
KHAD0,Casper / Bar Nunn,42.9244,-106.3095
KHAE0,Hannibal / Uva,39.7252,-91.4439
KHAF0,Half Moon Bay / El Granada Mobile Home Park,37.5134,-122.5012
KHAI0,Three Rivers / Meadow Lane Village Mobile Home Park,41.9597,-85.5934
KHAO0,Hamilton / Athlone (Historical),39.3638,-84.5219
KHAX0,Muskogee / West Muskogee,35.7459,-95.4127
KHOB0,Hobbs,32.6875,-103.217
KHBB0,Hobbs / Air Base City,32.77,-103.22
KHBC0,Mohall,48.7684,-101.537
74759,Hattiesburg / Mars Hill,31.2649,-89.2529
KHBI0,Asheboro / Cedar Grove,35.6545,-79.8948
KHBR0,Hobart / Babbs,34.9913,-99.0514
KHBV0,Hebbronville / Las Lomitas B Colonia,27.3496,-98.7369
KHBW0,Hillsboro,43.6566,-90.3282
KHBZ0,Heber Springs,35.5117,-92.013
KHCA0,Big Spring / Holy Cross,62.1883,-159.7749
KHCD0,Hutchinson / Heatwole,44.8599,-94.3825
KHCO0,Hallock / Viking Land Terrace,48.7527,-96.943
KHD60,Harsens Island / Maple Leaf,42.5922,-82.572
KHDC0,Hammond / Tallow Wood,30.5217,-90.4184
KHDE0,Holdrege / Dewaynes Trailer Court,40.4521,-99.3365
KHDH0,Mokuleia / Mokul?‘Ia Beach Colony,21.5795,-158.1973
KHDI0,Cleveland / Fairview,35.2201,-84.8324
KHDN0,Hayden,40.4812,-107.2177
KHDO0,Hondo,29.3597,-99.1767
KHEE0,Helena  /  West Helena / Southland,34.5765,-90.6759
KHEF0,Manassas / Bristow,38.7214,-77.5154
KHEG0,Jacksonville / Normandy Estates Mobile Home Community,30.2778,-81.8059
KHEI0,Hettinger,46.0149,-102.656
KHEQ0,Holyoke,40.5694,-102.2727
KHES0,Hereford / Lytton,38.6527,-122.8987
KHEZ0,Natchez / Selma,31.6137,-91.2973
KHFD0,Hartford / Colonial Mobile Home Park,41.7367,-72.6494
KHFF0,Hoffman,35.0367,-79.4974
KHFJ0,Monett / Yonkerville,36.9062,-94.0128
KHFY0,Indianapolis / Greenwood,39.6276,-86.088
KHRL0,Harlingen / Santa Elena Colonia,26.2285,-97.6544
KHGR0,Hagerstown / Fortney Mobile Home Park,39.7085,-77.7265
69002,Hunter Ligget / Hunter-Liggett,35.9935,-121.2367
KHHF0,Canadian,35.8951,-100.4039
KHHG0,Huntington / Simpson,40.8529,-85.4571
KHHR0,Hawthorne / Cypave,33.9228,-118.3352
KHHW0,Hugo,34.0348,-95.5419
KHIB0,Hibbing-Chisholm / Wilpen,47.3866,-92.839
KHIE0,Whitefield / Hazens,44.3676,-71.5445
KHIG0,Higginsville,39.0724,-93.6774
KHII0,Lake Havasu / Desert Hills,34.5711,-114.3583
KHIO0,Portland / Orenco,45.5406,-122.9502
KHJH0,Hebron,40.1523,-97.587
KHJO0,Hanford / Shell,36.3167,-119.6277
KHKA0,Blytheville / Burton,35.9404,-89.8308
72419,Jackson / Northwest Hills,32.3348,-90.2225
72301,Hickory / Longview,35.7411,-81.3895
KHL20,Stockton / Vaughn,31.0636,-87.87
KHLA0,Huslia,65.6979,-156.3514
KHLB0,Batesville / Enochsburg,39.3445,-85.2583
KHLC0,Hill City,39.3802,-99.8315
KHLM0,Holland / Tasmas Corners,42.7959,-86.162
KHLX0,Hillsville / Five Forks,36.7661,-80.8236
KHMT0,Hemet / Egan,33.734,-117.0225
KHMY0,Lexington / Spring Hill,35.0264,-97.2316
KHMZ0,Bedford / Belden,40.0861,-78.5135
KHNB0,Huntingburg / Johnsburg,38.249,-86.9537
KHND0,Las Vegas / Sloan,35.9729,-115.1344
KHNR0,Harlan / Corley,41.5844,-95.3397
KHNZ0,Oxford / Huntsboro,36.3616,-78.5292
KHOC0,Hillsboro / Boston,39.1888,-83.5388
KHOE0,Homerville,31.0559,-82.7741
KHOT0,Hot Springs / Rockwell,34.478,-93.0962
KHPN0,White Plains / Sarosca Farm Estates,41.0669,-73.7076
KHPT0,Hampton,42.7237,-93.2263
KHPY0,Baytown / Cedar Bayou,29.7861,-94.9527
KHQG0,Hugoton,37.1631,-101.3705
KHQU0,Thomson / Three Points,33.5297,-82.517
KHQZ0,Mesquite / Markout,32.747,-96.5304
KHRI0,Hermiston Municipal Airport,45.8282,-119.2592
KHRJ0,Erwin / Buies Creek,35.3802,-78.7322
72345,Harrison / Francis,36.2615,-93.1547
KHRU0,Herington / Delavan,38.6947,-96.808
KHRX0,Hereford / Joel,34.8607,-102.3259
KHSA0,Bay St Louis / Kiln,30.3678,-89.4546
KHSB0,Harrisburg / Raleigh,37.8113,-88.5503
KHSD0,Oklahoma City / Piedmont,35.6018,-97.7062
KHSE0,Hatteras / Frisco,35.2328,-75.6178
KHSI0,Hastings / Ingleside,40.6052,-98.4279
KHSP0,Hot Springs / Healing Springs,37.9514,-79.8339
KHSR0,Hot Springs,43.3683,-103.3883
KHST0,Homestead / Homestead Base,25.4884,-80.3837
KHTF0,Hornell / Webbs Crossing,42.3821,-77.6821
KHTH0,Hawthorne / Babbitt,38.5444,-118.6343
KHTO0,Easthampton / Midhampton,40.9594,-72.2517
72437,Terre Haute / Swalls,39.4515,-87.3076
72703,East Hodgdon,46.12,-67.8
KHUM0,Houma / Presquille,29.5665,-90.6604
KHUT0,Hutchinson / Obeeville,38.0655,-97.8606
KHVC0,Hopkinsville,36.857,-87.4551
KHVE0,Hanksville,38.418,-110.704
KHVN0,New Haven / Morris Cove,41.2638,-72.8868
KHVS0,Hartsville / Glendale Acres,34.4031,-80.1192
72585,Hayward / Russell City,37.6589,-122.1218
KHWO0,Hollywood / Pembroke Pines,26.0012,-80.2407
KHWQ0,Harlowtown / Shepherds Trailer Court,46.4486,-109.8528
KHWV0,Shirley,40.8219,-72.8669
KHWY0,Warrenton / Midland,38.5863,-77.7106
KHXD0,Savannah / Palmetto Hall Plantation,32.2244,-80.6975
KHXF0,Hartford,43.3492,-88.3913
KHYA0,Hyannis,41.6693,-70.2804
KHYI0,San Marcos / Reedville,29.8927,-97.863
KHYR0,Hayward,46.0253,-91.4442
KHYS0,Hays / Buffalo Hills Mobile Home Park,38.8422,-99.2732
KHYW0,Conway / Cedar Grove,33.8285,-79.1222
KHYX0,Saginaw / Robin Glen Mobile Home Community,43.4334,-83.8623
KHZD0,Huntingdon / Fairview,36.0893,-88.4633
KHZE0,Hazen,47.2899,-101.581
KHZL0,Hazleton / Hollywood,40.9868,-75.9949
KHZR0,New Roads / Brooks,30.7183,-91.4787
KHZX0,McGregor,46.6188,-93.3098
KHZY0,Ashtabula / Bulah,41.778,-80.6955
KI040,Moline / Bridgeway Addition,41.46,-90.4929
KTWT0,Sturgis,37.5418,-87.9544
KI060,Tulia,34.5668,-101.7815
KI080,Big Creek Ranger Station / Clover (Historical),45.1435,-114.929
KI100,Caldwell / Belle Valley,39.801,-81.5363
KI120,Sidney / Depew,40.2414,-84.1509
72016,Windom,37.6,-81.55
KI170,Piqua / Summitville (Historical),40.1647,-84.3084
KI180,Ravenswood / Hills Crossing,38.9298,-81.8195
KI190,Dayton / Trebein,39.691,-83.992
KI220,Winchester / Harrisville,40.1689,-84.9257
KI230,Washington Court House / Washington Oaks,39.5704,-83.4205
KI250,Welch / Big Four,37.4168,-81.529
KI270,Elkader,42.8473,-91.3822
KI340,Greensburg / Craig,39.3269,-85.5225
KI350,Harlan / Loyall,36.8593,-83.3585
KI390,Richmond / Whites,37.6308,-84.3323
KI400,Coshocton / Canal Lewisville,40.3092,-81.8534
KI410,Huntington / Riverside Terrace,38.457,-82.3138
KI420,Paoli / Woodlawn Grove,38.5834,-86.4625
KI430,Jackson / Keystone,38.9814,-82.5779
KI440,Dayton / Voyager Village West,39.7659,-84.3433
KI500,Stanton / North Bend,37.8501,-83.8458
KI530,Liberty / Clementsville,37.3086,-85.0591
KI540,Tremont City,40.0201,-83.8285
KI610,Hagerstown,39.8892,-85.1633
KI620,Brookville / Arlington,39.8626,-84.4333
KI630,Mount Sterling,39.9854,-90.8041
KI640,Wakeman / Birmingham,41.2931,-82.3707
KI660,Wilmington / Gurneyville,39.5025,-83.8633
KI670,Harrison / Simonsons (Historical),39.2589,-84.7743
KI680,Lebanon / Greentree Corners,39.4622,-84.2518
KI690,Batavia / Olive Branch,39.0784,-84.2102
KI710,Mc Connelsville / Gladdens Trailer Court,39.6542,-81.8032
KI720,Westfield,40.0489,-86.1578
KI730,Dayton / Harmony Mobile Home Park,39.6826,-84.243
KI740,Urbana / McKeever Mobile Home Park,40.1326,-83.7535
KI750,Osceola,41.0522,-93.6897
KI760,Peru / New Waverly,40.7858,-86.1464
KI800,Noblesville / Plantana,40.0035,-85.9645
KI830,Salem / Mccol Place,38.602,-86.14
KI860,New Lexington / Claybank (Historical),39.6916,-82.1978
KI910,Boonville / Center,38.0425,-87.3178
KI920,Yellow Pine,44.8917,-115.7131
KI930,Hardinsburg / Codyville,37.7851,-86.4419
KI950,Kenton / Sixtyeight Trailer Park,40.6101,-83.6442
KI960,Columbia / Bliss,37.0853,-85.3472
KI990,Alexandria,40.2325,-85.6375
KIA80,Dyersville / Northwind Mobile Home Park,42.4961,-91.1799
KIAG0,Niagara Falls / Walmore,43.1073,-78.9462
KIBM0,Kimball,41.1881,-103.6774
KICL0,Clarinda,40.7222,-95.0266
KICR0,Winner,43.3903,-99.8422
KIDA0,Idaho Falls / Orvin,43.5137,-112.0708
KIDG0,Ida Grove,42.3326,-95.4449
KIDI0,Indiana / Bryan Hill Manor,40.6322,-79.1055
KIDL0,Idalia / Indianola,33.4857,-90.6789
KIDP0,Independence / Blake,37.1584,-95.7784
KIEN0,Pine Ridge,43.0225,-102.511
KIER0,Natchitoches / East Natchitoches,31.7357,-93.0991
KIFA0,Iowa Falls / Racine,42.4708,-93.27
KIFP0,Bullhead City,35.156,-114.5594
KIGQ0,Chicago / Lynwood,41.5349,-87.5295
KII90,Hagerstown / Millville,39.9542,-85.2433
KIIB0,Independence / Pine Ridge Mobile Home Court,42.4569,-91.9477
KIIY0,Washington / Brickhouse,33.7794,-82.8158
KIJD0,Willimantic / Mansfield Hollow,41.744,-72.1802
KIJX0,Jacksonville / Savage (Historical),39.7746,-90.2383
KIKG0,Kingsville / Ella,27.5509,-98.0309
KIKK0,Kankakee / Aroma Park,41.0714,-87.8463
KIKV0,Ankeny / Oakwood Heights Mobile Home Park,41.6911,-93.5665
KIKW0,Midland / Alpine Mobile Home Village,43.6629,-84.2613
KILE0,Killeen / Lone Star,31.0858,-97.6865
72418,Wilmington / Duross Heights,39.6787,-75.6066
72302,Wilmington / The Palms Mobile Home Park,34.2706,-77.9026
KIML0,Imperial / Carmans Mobile Park,40.5103,-101.6201
KIMM0,Immokalee,26.4338,-81.4014
KIMS0,Madison / Antioch Grange,38.7599,-85.4647
KIMT0,Iron Mountain,45.8184,-88.1146
KINF0,Inverness / Inverness Highlands South,28.8036,-82.3183
KINJ0,Hillsboro / Carls Corner,32.0836,-97.0973
KINK0,Wink,31.7798,-103.2017
KIOB0,Mount Sterling / Reid Village,38.0581,-83.9796
KIOW0,Iowa City / Baculis Mobile Home Park,41.6398,-91.5481
KIPJ0,Lincolnton / Goodsonville,35.4833,-81.1612
KIPL0,Imperial,32.8342,-115.5787
KIRK0,Kirksville / Millard,40.0935,-92.5449
KIRS0,Sturgis,41.8133,-85.4389
KISB0,Sibley,43.3694,-95.7596
KISM0,Orlando / Country Life Family Mobile Home Park,28.2898,-81.4371
KISO0,Kinston / Mewborns Crossroads,35.3314,-77.6088
72505,Islip / Lakeland,40.7953,-73.1002
KISQ0,Manistique,45.9746,-86.1718
KISW0,Wisconsin Rapids / Port Edwards,44.3603,-89.839
KISZ0,Cincinnati / Kenridge,39.2467,-84.389
KITH0,Ithaca / Lansing,42.4914,-76.4587
KITR0,Burlington / West Burlington,39.2425,-102.2854
KIWD0,Ironwood / Hautala Corner,46.5275,-90.1314
KIWH0,Wabash / South Haven,40.762,-85.7987
KIWI0,Wiscasset Airport / Montsweag,43.9614,-69.7126
KIWS0,Houston / Wood Fern,29.8182,-95.6726
KIWX0,Fort Wayne / Kanata Manayunk,41.4086,-85.7
KIXA0,Roanoke Rapids / Allen Grove,36.3298,-77.6352
72447,Olathe / Clare,38.8309,-94.8903
KIYA0,Abbeville / Grosse Isle,29.9758,-92.0842
